,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
378,0.65890926,0.6556645,0.64225405,0.6683609,0.68132925,0.5902405,0.5845524,0.6341712,0.71655774,0.77907544,0.73948175,0.67176527,0.04039035,0.001327061,0.00017403177,0.0001578186,0.0035407892,0.054094132,0.12330056,0.18762091,0.54411894,0.5048532,0.19528659,0.08314996,0.03664203,0.04354941,0.039651066,0.13800035,0.4826813,0.7570192,0.6869346,0.6209627,0.5087988,0.34687492,0.2923051,0.20858994,0.19965328,0.53997535,1.0203326,0.6905398,0.38288224,0.18492432,0.08040945,0.10519203,0.19613951,0.17402284,0.37596005,0.5273175,0.2882977,0.101066425,0.033896256,0.011557125,0.015840638,0.021317245,0.022772847,0.061651908,0.06772022,0.032986645,0.0360931,0.023941198,0.0130858235,0.020537013,0.027065212,0.03513355,0.020815453,0.015121355,0.022662707,0.018194104,0.006804924,0.02161474,0.049980216,0.055761512,0.06373656,0.030395895,0.026040055,0.024470385,0.030473651,0.045649648,0.039721724,0.035420056,0.030404465,0.025966393,0.03905606,0.035191044,0.028436469,0.019061668,0.010374076,0.011942099,0.027631618,0.024672087,0.020065265,0.01664952,0.02139605,0.028998332,0.019961176,0.016918862,0.011072879,0.0056873295,0.0048455587,0.003065976,0.0039153257,0.0052029053,0.0046755746,0.0056170383,0.008671744,0.0067232135,0.005929601,0.0054054223,0.0035377762,0.0027617335,0.0031738926,0.0023438956,0.0018493517,0.0015214292,0.00061952067,0.00058985467,0.00048155355,0.00032594035,0.00014740975,0.00016996221,0.00047131613,0.0005682425,0.0009930959,0.0010163505,0.0012115522,0.002046739,0.0047301417,0.003641887,0.0037125798,0.004083505,0.0027820168,0.0007021899,0.0006966111,0.0014288515,0.0018065687,0.0020615954,0.0022861501,0.0017377659,0.0020157164,0.0016114456,-525.0778,91.01579,-13.52292,5.6760387,3.894212,14.811388,-18.78126,-4.9655066,-6.9367275,-9.46572,-6.834322,3.474491,-6.488342,-4.164402,-0.11832511,1.7943423,-4.994242,-3.710969,-1.4670912,-4.5903335,-6.3588157,-0.5332584,-1.9189953,-4.0980773,-6.2565913,-2.3342438,-3.9318454,-0.065268405,-3.8892465,-1.3034067,0.827619,-0.078632444,-1.2054586,0.46475017,0.8887807,1.091009,1.5821391,4.3127675,5.882953,7.304029
379,0.7552896,0.767169,0.6685821,0.5941026,0.57081276,0.5993659,0.605629,0.6025606,0.6388675,0.66056466,0.69140106,0.71416736,0.026127312,0.0017054521,0.0015029163,0.007528655,0.012579833,0.03019836,0.041130573,0.09851857,0.36393577,1.1059818,3.2793155,2.5805864,0.37689167,0.04834833,0.016811773,0.031134503,0.070507266,0.15719631,0.44871494,1.3385558,2.1297402,3.7341788,4.040871,1.9542372,0.3619129,0.25614983,0.35110793,1.1806772,1.3518925,1.265647,1.2835824,1.2382324,1.318707,0.98398775,0.84406877,0.38679343,0.21046814,0.19241203,0.11631207,0.22520211,0.3148066,0.23938918,0.12996393,0.11599084,0.09806797,0.11326461,0.10041714,0.03162837,0.07822638,0.12667045,0.172825,0.15355267,0.040422685,0.012575155,0.008140486,0.021494923,0.07112904,0.094043374,0.031292427,0.015689503,0.02999293,0.04098,0.08633869,0.11141296,0.04580047,0.038952395,0.044670742,0.05468662,0.13457721,0.13074264,0.12644364,0.15160862,0.09130842,0.10558648,0.08772102,0.03900091,0.0249946,0.061432377,0.10053658,0.048118826,0.034485564,0.051549595,0.05096816,0.050166108,0.02755465,0.012138869,0.00501175,0.005081647,0.0046629077,0.003012476,0.0059250966,0.009641557,0.009592365,0.022141926,0.018002812,0.011057359,0.009658493,0.007673811,0.004185862,0.009213509,0.005509468,0.0051680836,0.005659665,0.001182917,0.0009259025,0.0004406624,0.0004906283,0.00044535083,0.00084683724,0.0010144509,0.0011773943,0.0015690299,0.0030932787,0.0035533607,0.004873055,0.005997498,0.007038086,0.0041386597,0.0026558733,0.0022340578,0.0021765807,0.0018667838,0.002519317,0.0040045273,0.005103238,0.003891887,0.0035452151,0.0023017866,-485.2619,70.141365,-8.326092,5.9631505,1.4007696,15.818752,-11.914036,-8.521184,-9.074765,-0.017516306,-7.5997043,1.8971361,-2.9053352,-3.4262152,-1.532767,3.717633,-5.275869,0.041251287,2.0646474,-5.1077847,-6.3082805,0.633991,-2.4345205,-2.7063484,-3.643762,-3.2797804,-2.8282812,1.2638167,-2.6245494,3.697216,6.36238,8.842851,8.004387,11.420576,5.5433316,5.598772,4.1229763,2.9356744,3.3814874,2.1170435
380,0.7216183,0.7177221,0.6922677,0.7070817,0.7122486,0.69028234,0.6991056,0.69394994,0.73597604,0.74035424,0.7184973,0.70411813,5.1663992e-05,1.2433827e-05,8.236309e-06,0.00015021508,0.0032735474,0.010586092,0.020689515,0.010198472,0.00086064835,0.0013366756,0.0054185004,0.0063549625,0.0052714013,0.009729179,0.00948878,0.0047237864,0.008065473,0.00832422,0.014248342,0.011768531,0.009764727,0.006827919,0.0038780642,0.0022757964,0.003034524,0.0052809166,0.006257102,0.007143642,0.0050113676,0.002135316,0.0025889934,0.0018200262,0.0013597859,0.003792407,0.0074121356,0.005078259,0.0024470377,0.0009492722,0.00037422986,0.00034036156,0.000805621,0.0010641911,0.0013741002,0.0013408805,0.0010091184,0.0005988566,0.00042947856,0.00033011741,0.0005525097,0.0005532586,0.0006193616,0.00038991836,0.0001674965,0.00020216967,0.00017754178,0.00013336941,0.00014947058,0.00017239149,0.0003585319,0.00031697834,0.00020243753,0.00019534271,0.00012236915,0.00011718269,0.00013658698,7.6826436e-05,6.988191e-05,7.388789e-05,6.545942e-05,3.998801e-05,5.9339272e-05,9.652757e-05,9.8165336e-05,3.8625618e-05,3.9491024e-05,9.449403e-05,4.98975e-05,2.8513547e-05,3.0786046e-05,4.6721674e-05,5.9144262e-05,7.62666e-05,6.302646e-05,3.072536e-05,2.2914177e-05,8.173747e-06,8.958014e-06,1.3922427e-05,1.14886125e-05,1.4190239e-05,1.8003597e-05,4.181424e-05,3.4915087e-05,8.283879e-05,7.175861e-05,4.8058864e-05,4.135992e-05,4.2442945e-05,2.3102995e-05,1.710728e-05,9.984748e-06,7.393656e-06,5.4745437e-06,4.23092e-06,3.2367604e-06,5.23146e-06,5.3280833e-06,4.0997556e-06,3.1711622e-06,8.982666e-06,1.0486947e-05,1.6557233e-05,8.620063e-06,7.2001753e-06,8.44929e-06,9.038018e-06,6.4279484e-06,2.5076088e-06,1.2781719e-06,6.393447e-07,1.3883473e-06,3.2221237e-06,4.242721e-06,6.51338e-06,9.797786e-06,6.9908724e-06,2.5368847e-06,1.822221e-06,-755.40985,87.45532,5.782381,13.41448,3.6879442,13.727745,-5.193716,1.338141,-6.324772,-7.3969316,-2.3823295,-1.876433,-2.8198495,-4.0080376,-4.1007376,1.2749251,-3.838315,-1.7909715,0.8269718,-4.1204863,-2.8556473,-1.9890578,0.8387657,-1.7309418,-4.4457293,-1.8452413,-3.4322033,-3.8217223,-2.435814,-2.7967677,-2.0942447,0.013691844,-3.2941039,-1.3110847,-0.63768524,-3.9097161,-2.3694425,-2.8085957,-2.38646,-0.29059052
381,0.72564393,0.6815178,0.68718797,0.7100337,0.6946915,0.70107615,0.72587216,0.7475246,0.7996749,0.79956365,0.7853725,0.76982325,4.8377166e-05,4.839746e-05,0.00030907406,0.004825898,0.0091956,0.004056001,0.0008526672,0.0032817372,0.008994396,0.009387335,0.008972925,0.0066438545,0.0033437074,0.0060127443,0.004885172,0.011660807,0.026021931,0.01396826,0.016032089,0.016792307,0.010947621,0.0035418745,0.0037123233,0.0038783147,0.003967508,0.006117676,0.01132177,0.011384384,0.008076205,0.0036744168,0.006236971,0.01269748,0.00973453,0.003840454,0.0011731377,0.00085657527,0.000577834,0.00034656128,0.00035173367,0.00039097728,0.0012078352,0.0015326479,0.0014747644,0.0012077315,0.002064729,0.0016411577,0.0004635866,0.00016852168,0.00035489866,0.0003873646,0.00025603044,0.00034425,0.00026289932,0.00013058985,0.000107650696,0.00015826049,0.00026054413,0.00013311913,0.00026183034,0.0004659687,0.00030723773,0.00034673794,0.0002577446,0.00022304252,0.00026636943,0.00019346733,0.0002729407,0.00030528975,0.00021796268,0.00022126027,0.0003831611,0.00020569682,0.00010862717,6.4998996e-05,8.034291e-05,0.00014335383,9.1639566e-05,0.00010479621,0.00010436263,0.00017263813,0.00020539422,0.00011972966,3.1544332e-05,2.1170814e-05,2.1813365e-05,8.12478e-06,1.0762111e-05,9.778866e-06,1.3366427e-05,2.2299364e-05,3.2322925e-05,5.3671938e-05,7.1680406e-05,0.00020311626,0.00015299047,6.9852096e-05,7.409973e-05,5.161744e-05,4.6572495e-05,4.2359894e-05,2.4317538e-05,1.562474e-05,9.9423605e-06,6.755609e-06,3.1785262e-06,1.9786744e-06,3.953711e-06,3.7744678e-06,4.675363e-06,5.3948925e-06,6.8537342e-06,5.1821835e-06,5.005875e-06,1.45663125e-05,1.0858079e-05,1.5235078e-05,1.59654e-05,9.907554e-06,5.0769636e-06,1.3297163e-06,6.955289e-07,1.3769218e-06,4.9346836e-06,5.1528764e-06,4.9685273e-06,6.202445e-06,4.649232e-06,4.616883e-06,-730.02045,95.807076,12.3033285,16.089125,9.707285,19.362137,-5.149747,4.988009,-4.53109,-7.232997,-0.5048346,0.19100772,-1.3840377,-1.7351667,1.0558362,4.068155,-2.3161206,-0.0039875098,4.6670613,-2.2645838,-3.1479983,-0.03418402,2.3922946,-1.2269616,-2.208282,-1.4975566,-2.158596,-1.3551583,-2.0356464,-2.8039377,-0.32193688,1.113799,-1.3823813,1.3226482,1.1378299,-1.5620903,-0.38550165,-1.4922878,-0.64093536,0.47847396
382,0.68341833,0.6698491,0.6527412,0.6510148,0.69255245,0.68627554,0.67712355,0.6474749,0.6693029,0.7200194,0.75254667,0.71840835,1.3061869e-05,1.3694601e-05,5.4685035e-05,0.0013723068,0.0062115137,0.015868064,0.01877411,0.007011441,0.0028871114,0.005550176,0.0061062546,0.008813924,0.006601066,0.005877615,0.005045424,0.004527464,0.0108411675,0.013141499,0.020416329,0.013592309,0.012206589,0.012613676,0.006525105,0.0061961906,0.0052553457,0.0055448636,0.006709045,0.007240115,0.007355682,0.0037905592,0.0033886726,0.0040650317,0.00584409,0.0044831913,0.0024691985,0.0011298406,0.0006708784,0.0004678414,0.00049619365,0.00051149377,0.0005722789,0.0007713334,0.0013039164,0.0013741271,0.0007427123,0.00032413838,0.00022620661,0.00030299748,0.00057643896,0.0007253828,0.0006932495,0.000527922,0.00020316445,7.865444e-05,8.431041e-05,0.00012945819,0.00019525844,0.00015880576,0.0002872504,0.0002882013,0.00014267306,0.00012259392,0.00012453564,0.0001169588,0.00010854865,0.0001347504,0.00020496256,0.00011592654,8.298231e-05,0.00016242288,0.000110229455,6.482531e-05,7.997246e-05,6.276483e-05,6.572324e-05,6.974568e-05,5.3655203e-05,5.159858e-05,5.537429e-05,9.345667e-05,7.104197e-05,5.1987427e-05,1.6068196e-05,1.2085007e-05,5.2662904e-06,3.5785986e-06,4.6865075e-06,3.6983847e-06,3.5468245e-06,5.196532e-06,6.5695563e-06,1.558207e-05,3.0007026e-05,7.3138246e-05,7.6992466e-05,4.8686525e-05,4.1713793e-05,2.8753007e-05,2.513581e-05,2.008239e-05,2.0337753e-05,1.8356246e-05,2.2098095e-05,1.2360471e-05,6.805593e-06,3.76869e-06,2.9717128e-06,6.753419e-06,2.5161598e-05,3.7018464e-05,7.9328805e-05,7.1835166e-05,4.8361057e-05,5.5729295e-05,6.460522e-05,7.212749e-05,5.9184134e-05,2.6299955e-05,1.3929867e-05,8.68965e-06,6.112439e-06,1.0099556e-05,1.3050584e-05,2.0607935e-05,2.9704524e-05,2.5347377e-05,1.7330049e-05,1.1509107e-05,-739.68524,87.9206,12.172471,17.540768,1.3879102,15.421913,-5.5896606,4.006968,-7.7555585,-7.3176165,-2.3549864,-1.4693484,-3.1007814,-4.076531,-2.2937455,2.679268,-6.002412,-1.4332788,3.0113947,-4.0951157,-4.196719,-1.5047657,0.13043374,-3.210643,-2.6856327,-2.046795,-2.7657335,-2.6515675,-3.651435,-3.9715781,-1.3912065,0.065895796,-3.8048537,-0.35490075,-0.37544346,-3.3095005,-2.3664064,-1.8775028,-2.9569793,-0.5199927
383,0.7454781,0.7663707,0.7307415,0.73008007,0.68962646,0.6461335,0.6772279,0.6995559,0.7028468,0.71528536,0.71627605,0.71422887,1.9934443e-05,2.812718e-05,0.00016926751,0.0013210783,0.015475241,0.05514617,0.05104365,0.016683772,0.004196674,0.008027623,0.030101366,0.04386393,0.025758008,0.016552616,0.0093542915,0.022303807,0.05657982,0.05845524,0.059773594,0.06301077,0.08099958,0.056196187,0.037350453,0.030715834,0.030481996,0.05659633,0.06183674,0.037119836,0.025102988,0.012028678,0.013671141,0.028194632,0.030757947,0.017345939,0.0072808894,0.003992054,0.0024376123,0.0025269391,0.0020782973,0.00077149755,0.00061894674,0.0011549303,0.0019447632,0.0039403453,0.005666966,0.003200274,0.0013981961,0.0007962965,0.0018459718,0.002397429,0.0027547285,0.0033339616,0.0020173388,0.0010586753,0.00084256486,0.0007718505,0.0009091026,0.0011691602,0.0011074836,0.00048520474,0.0005078301,0.0006645042,0.00082930963,0.0007661949,0.0005642947,0.00089403044,0.0006270897,0.0006725733,0.0006275289,0.0011277674,0.0013743794,0.0006731046,0.00063729647,0.00072221947,0.0005408558,0.0015896047,0.0014988133,0.0013492306,0.001671257,0.0015208373,0.001593054,0.0012639133,0.00068044855,0.0005249255,0.0003333882,0.000117068725,7.08631e-05,0.00010688038,8.736526e-05,0.00010908802,0.00017915836,0.0003801012,0.00023235902,0.00036274974,0.0003704335,0.00032565068,0.00028716782,0.00026101447,0.00021712051,0.0001888276,0.00023449337,0.00016208118,0.0001751037,8.8374305e-05,7.4912794e-05,7.9521895e-05,5.867901e-05,4.9490693e-05,4.7857382e-05,7.360594e-05,0.00012196311,0.00015904389,0.00010469308,0.00018616076,0.00024415422,0.0003345895,0.00025780292,0.0002106044,0.00016726308,7.434383e-05,4.0669132e-05,3.1998847e-05,3.0289424e-05,6.25208e-05,0.00011571237,0.00017490142,0.00013242019,0.00010533178,-658.00586,94.38582,0.064993195,14.858917,6.3506913,14.752876,-11.687055,-0.3807004,-6.819075,-10.327941,-4.7720175,-0.62351227,-5.589095,-2.0079143,-0.05045161,1.596213,-8.271059,-2.2580535,2.0867794,-6.35532,-5.49483,-0.97030145,0.11120967,-3.108404,-3.954479,-4.0882373,-4.6206493,-2.5911124,-3.7753973,-4.1939178,-1.670597,-0.098804675,-3.9421287,-0.15289332,-0.9998714,-4.360464,-2.272119,-2.697328,-2.3034775,-0.46247774
384,0.7425618,0.7181874,0.67247695,0.69181216,0.66592264,0.64004713,0.6886293,0.70812833,0.7240279,0.72322154,0.6788393,0.686774,3.5885903e-05,1.005318e-05,2.3110195e-05,4.178433e-05,0.00094538,0.0064436947,0.02138798,0.024027,0.021592122,0.017599681,0.012693801,0.014913563,0.011582522,0.0145373875,0.024444269,0.024600688,0.08768595,0.07647151,0.055210445,0.03980983,0.03248843,0.069521524,0.07713978,0.027059369,0.010537159,0.047043636,0.06291317,0.044037573,0.06493562,0.0753523,0.04216797,0.014442424,0.014640391,0.007231052,0.0026866803,0.0021051695,0.0028107897,0.006036629,0.006628846,0.0040295403,0.0015593149,0.0021485288,0.0030707438,0.0032218418,0.0048706536,0.00447026,0.0017779366,0.0008279304,0.000892027,0.0013195574,0.0012599671,0.0015817084,0.0012683239,0.0008219055,0.001176324,0.0008174512,0.00043950608,0.001022161,0.0018979437,0.0008048959,0.00037459328,0.0006799198,0.00065239734,0.00059179077,0.0008938589,0.001221315,0.002265616,0.0015249471,0.0011389821,0.0018373178,0.002993734,0.002370023,0.0019456748,0.0010759636,0.00090524455,0.0015671364,0.002041906,0.0018531509,0.0028155437,0.0033497359,0.0033872004,0.001595971,0.0007009917,0.00052101276,0.0006414553,0.00040016536,0.00020851195,0.00036874547,0.000455097,0.00078821206,0.001121925,0.0012648789,0.0010793225,0.00046518722,0.0003844928,0.0002493462,0.00016832129,0.00011965297,4.844454e-05,3.1719344e-05,6.11713e-05,6.6241446e-05,8.8843626e-05,6.9220776e-05,5.626107e-05,0.00011797627,5.173445e-05,3.1275646e-05,1.6730424e-05,2.2076443e-05,1.6567454e-05,6.496445e-06,8.975223e-06,1.2966735e-05,4.069742e-05,6.0546055e-05,3.60155e-05,5.3501037e-05,6.382114e-05,8.516494e-05,6.837335e-05,7.035818e-05,8.187586e-05,2.9725496e-05,2.3750075e-05,1.7259683e-05,2.6439944e-05,2.1810209e-05,-633.6809,94.717926,-5.434954,11.03422,6.998949,20.168148,-11.770558,-9.371553,-8.13206,-7.7728925,-11.795867,-8.572509,-6.093226,-9.830365,-2.5718987,-2.1140847,-6.820508,-4.1042185,-1.6264837,-3.854841,-3.3897326,-2.1523592,-2.4566722,-2.0141375,-4.1722326,-7.258525,-1.5767969,-1.2904907,-6.565402,-2.3642972,-1.2309687,-0.94870603,-1.6530702,-0.8539601,1.816113,-1.2110695,-1.0397111,-0.27360857,0.9118321,1.3911799
385,0.7118298,0.68729997,0.6609921,0.6659929,0.7322542,0.7548361,0.76123947,0.7334139,0.7229471,0.7019346,0.68537545,0.6890993,0.023132613,0.00041288734,1.9311416e-05,1.8484143e-05,0.00018749385,0.0058469335,0.04211249,0.05144601,0.03491964,0.04375305,0.016388804,0.010833349,0.009507105,0.023663793,0.03959061,0.049632274,0.09001662,0.057769664,0.03753835,0.043738462,0.04051629,0.02948852,0.033829026,0.028945949,0.010672916,0.010503373,0.04018633,0.15225567,0.1768741,0.055643782,0.02443378,0.01772518,0.010024613,0.005414066,0.0038828466,0.004623622,0.010943309,0.028068762,0.021248613,0.005059565,0.0012744636,0.0014670229,0.0024056889,0.0032016272,0.004198726,0.009790323,0.010331903,0.0038761103,0.000961538,0.00072284706,0.00065692264,0.001025728,0.0011396953,0.0007066577,0.0005747209,0.0004719537,0.0002176638,0.0006211122,0.0019163351,0.0013883084,0.000820597,0.00059972616,0.0014675255,0.0011989966,0.00053498754,0.0010197199,0.0019287434,0.0016144587,0.0011672252,0.0011061287,0.0029222195,0.0017551124,0.001373971,0.0012497077,0.00066559133,0.000684222,0.0014815961,0.0015064961,0.0012724396,0.002364008,0.0016670211,0.0012968626,0.0007021433,0.0008981797,0.000981078,0.0003942829,0.00031290273,0.00039448298,0.00043507636,0.00043044364,0.0006505918,0.00081196957,0.00046878826,0.00045374312,0.00048922136,0.0005301828,0.00045841973,0.00047526765,0.00033753825,0.0001939397,0.00011738498,6.951455e-05,7.23749e-05,5.8823498e-05,4.1430427e-05,2.28662e-05,3.6429647e-05,4.97495e-05,3.0653922e-05,2.00672e-05,1.3943612e-05,1.0988451e-05,1.35403925e-05,4.9935254e-05,6.7227294e-05,9.136346e-05,9.398645e-05,7.1319475e-05,6.761453e-05,3.9189537e-05,4.686821e-05,1.6828038e-05,1.4839194e-05,1.3412775e-05,9.176714e-06,1.0970184e-05,1.6049356e-05,3.5505953e-05,-635.9413,75.94277,5.5895085,13.226604,7.2068524,17.061922,-9.983244,-3.5265992,-3.3042378,-2.935399,-6.090469,-1.0889864,-1.522954,-6.4861,-2.144048,1.764829,-3.2636895,-2.2594388,0.25543416,-1.8690938,-2.3190765,0.73460066,1.7125328,-0.3896745,-0.33943123,-1.8323541,-0.43374422,1.909686,-3.8815334,1.2799639,2.3887467,-0.5356513,1.0696099,2.5643392,3.1192605,2.3831375,1.8328967,2.2414355,2.8885617,3.2445142
386,0.6968135,0.6955378,0.6656025,0.70510167,0.6924822,0.7193468,0.7802681,0.7657272,0.749922,0.7165249,0.6743665,0.67802656,0.9987034,0.013024512,0.0005877596,0.000102125145,0.00012839619,0.0044592526,0.045982685,0.07969019,0.061027236,0.04969132,0.014606452,0.0069568045,0.0054458035,0.011799191,0.029958038,0.081064925,0.16890113,0.11960047,0.04830785,0.027166437,0.017683903,0.03223181,0.057367306,0.06315506,0.04129222,0.05736216,0.070737444,0.03699714,0.019459292,0.011786866,0.02258675,0.034351032,0.020862605,0.011248313,0.0047853654,0.0025987867,0.0010752295,0.0009562132,0.0030417945,0.0026491007,0.0018920052,0.0024628188,0.0033480737,0.003724459,0.0034131054,0.003390674,0.005658006,0.0030279604,0.0010253814,0.0013192979,0.0016057746,0.0024920197,0.0018529049,0.00083388307,0.00038095567,0.00024923056,0.00024041394,0.00034013984,0.0005319988,0.00053251564,0.00060745364,0.0005419357,0.00044932403,0.00072581106,0.0010875541,0.0009854874,0.000996059,0.0007946423,0.00060624717,0.0002813251,0.00040222149,0.0006371827,0.0006463252,0.0003600562,0.00043212643,0.00046728257,0.00048566144,0.0004519409,0.00065364235,0.00076482695,0.00075454044,0.00076767337,0.00034516226,0.000103121856,0.00010198533,6.0019724e-05,5.250966e-05,7.387302e-05,7.694334e-05,8.272885e-05,0.00010356697,0.00020653123,0.00038601947,0.00023062606,0.00022126341,0.00021791956,0.00016623015,0.00018085174,0.00017646242,0.00023634761,0.00026587147,0.00019941718,0.00022399957,0.00033544717,0.00016586749,8.769319e-05,5.7522102e-05,0.00012591736,0.00022303556,0.0002915418,0.0004643493,0.00038306025,0.0007759884,0.0013840424,0.0013100331,0.0016179574,0.00076309574,0.00069485046,0.0006889837,0.00055360945,0.00024645182,0.00023647433,0.0005418414,0.0007393824,0.0007691223,0.00095559703,0.0007395082,0.00045201564,-592.1257,69.157936,1.7986248,15.329565,2.4005718,15.389957,-4.3150916,-4.7667603,-8.977144,-4.756286,-6.3082514,-5.084374,-4.4164953,-6.7161145,-1.9319448,2.119791,-4.990928,-2.7674105,1.0661788,-3.46325,-5.082075,-1.0593115,1.6933655,-1.5281361,-3.4223218,-2.6010506,-2.345026,1.4443085,-4.361991,-3.3497543,0.92630094,-0.2827659,-1.1707718,1.0205518,1.8892232,0.208347,-0.0033672254,0.646837,2.3347983,3.476065
387,0.6596887,0.6841964,0.7088414,0.7730153,0.7877802,0.73729867,0.7118217,0.68039787,0.6853716,0.68059516,0.66580003,0.6615919,3.4824843e-05,2.8126544e-05,1.2901654e-05,9.507982e-05,0.003583904,0.035552986,0.08091957,0.049916342,0.055986684,0.04338729,0.020068973,0.03303252,0.043128733,0.073034205,0.088978834,0.068537526,0.071082644,0.117957674,0.16459394,0.10779616,0.074439585,0.048070252,0.06291306,0.047534242,0.10833419,0.23704751,0.28045884,0.13470915,0.06429951,0.024360232,0.015676085,0.014855104,0.025120376,0.033370554,0.016264413,0.0079377955,0.003229808,0.0014877222,0.00083302375,0.000444652,0.0013599172,0.0060168677,0.012528347,0.016501095,0.012703452,0.007459622,0.005356714,0.002975387,0.003857909,0.004405227,0.0031236259,0.002849836,0.0018690686,0.0012423091,0.0004474558,0.0004120877,0.0005816402,0.0007104801,0.0019677405,0.001767426,0.0022615986,0.0009812298,0.0005543215,0.0013687643,0.0027198158,0.0021750622,0.0019437172,0.0020177367,0.00261805,0.0026280866,0.0013181486,0.00062282773,0.0005776763,0.0005570436,0.00056241645,0.0006934309,0.00083332876,0.0014468769,0.0018080877,0.0020055105,0.0025331266,0.002508765,0.0009464169,0.00084583875,0.0008970425,0.0002937724,0.00028144303,0.00042215787,0.00023319841,0.00038442205,0.000760849,0.0013589492,0.0017836173,0.0012652245,0.00081428787,0.00032074438,0.00012325852,9.894295e-05,6.741678e-05,7.918274e-05,5.8771933e-05,5.0921444e-05,0.0001224992,5.0164505e-05,4.4147517e-05,3.5178135e-05,1.7651653e-05,2.1591464e-05,5.916699e-05,0.00013262694,0.00024271305,0.00019736828,0.0003843447,0.00079834263,0.00084997417,0.0007772492,0.0006378321,0.0008562562,0.0008782787,0.0006029857,0.0003418354,0.00011294158,0.00011147894,0.00013695605,0.0001980397,0.0003270563,0.0006617318,0.00045214454,-616.4188,69.513985,2.4691534,13.518837,5.353673,16.909077,-8.667481,-8.921057,-5.704484,-6.543907,-10.842329,-4.1780553,-3.4278414,-7.1933174,-4.899242,-0.31667286,-5.8178344,-6.5502796,-1.5570099,-3.9517388,-6.140533,-1.4247721,1.0307813,-3.4116943,-3.4983473,-3.8304763,-3.1347983,-0.5927638,-6.5028024,-2.7647638,-0.4717386,-1.3564366,-2.435285,-0.88076174,-0.16166306,-2.2570403,-1.3835617,-0.62749785,-0.13923746,1.3100569
388,0.6111675,0.6266165,0.6480039,0.65452796,0.6677777,0.6714882,0.6642163,0.690006,0.71646494,0.7019251,0.6633037,0.63704705,0.1940652,0.016454566,0.004982081,0.004869965,0.011028215,0.09101556,0.37000015,0.4360668,0.30077654,0.24508208,0.10694509,0.029855154,0.062246025,0.18349211,0.2342701,0.4908012,0.44915625,0.16834435,0.16370143,0.3947882,0.5895919,0.3327965,0.30574623,0.70258397,1.0706711,0.6199743,0.36437082,0.20506315,0.13514997,0.11587479,0.17080262,0.22987771,0.2836496,0.5162317,0.4765282,0.29011208,0.2144993,0.084864296,0.02373615,0.0341892,0.080537334,0.14292188,0.2318186,0.079938725,0.029070864,0.02937919,0.043818668,0.0685019,0.06533393,0.087620676,0.08973621,0.028822074,0.047517058,0.039019153,0.011572797,0.02760893,0.052304186,0.06009653,0.033112593,0.009637511,0.021845652,0.04534283,0.032297354,0.012234254,0.016400702,0.030606866,0.03800142,0.017413748,0.0131180715,0.025604585,0.021000847,0.015809383,0.018923843,0.031493254,0.025823165,0.020570824,0.019573528,0.024782877,0.041367184,0.015778512,0.011598157,0.032497436,0.01479285,0.007825636,0.0114433635,0.009891553,0.0031489038,0.0034154775,0.006927215,0.0054783644,0.01384328,0.01678659,0.035686605,0.0354201,0.04211029,0.028727474,0.026461748,0.019585675,0.009608307,0.0055821603,0.0021080023,0.00091757433,0.0007096759,0.0004068185,0.00033416547,0.00018852986,0.00018144814,0.0002075301,0.00042326277,0.00048415933,0.00055214454,0.0008527928,0.0012079774,0.0010496769,0.0007943132,0.00074062694,0.0006155249,0.00039349846,0.00039913593,0.00026968098,0.00019290303,0.0002998292,0.000387277,0.00044895164,0.0003825117,0.0002593818,0.00021227013,0.00013818385,-544.7713,73.16177,-10.358592,13.33844,4.810055,15.029964,-13.3049135,6.249743,-5.003557,-7.4147716,-1.2825496,2.6496706,1.6194192,-3.4008029,0.42045113,7.850745,-4.021605,-2.3665128,4.5256996,-1.6570243,-4.606099,0.9478305,-0.38591474,-1.386082,-2.8749871,0.07439727,-1.0566822,-1.5897915,-0.61470777,-0.5464394,-0.1507619,1.5351782,-0.7172881,0.9522083,1.8528007,-1.6536067,-0.6998114,1.3087121,-0.8274794,0.3878906
